fact_id,city_id,time_id,observed_at,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1602,2,321,2026-05-07 08:00:00+00:00,3,126.86,0.55,3.91,100.01,2.76,1.77,2.66,0.49
1603,3,321,2026-05-07 08:00:00+00:00,2,131.12,0.18,0.85,90.46,1.4,7.41,7.91,1.99
1604,4,321,2026-05-07 08:00:00+00:00,1,123.68,2.43,2.79,21.5,0.2,2.85,4.22,1.78
1605,5,321,2026-05-07 08:00:00+00:00,1,138.08,0.0,2.94,32.71,0.45,2.48,2.73,0.27
1606,1,322,2026-05-07 09:00:00+00:00,1,70.06,0.03,0.09,49.88,0.14,1.11,2.16,0.34
1607,2,322,2026-05-07 09:00:00+00:00,3,126.73,0.65,3.37,103.34,2.7,1.81,2.68,0.45
1608,3,322,2026-05-07 09:00:00+00:00,2,130.36,0.16,0.74,90.21,1.31,7.42,7.91,2.09
1609,4,322,2026-05-07 09:00:00+00:00,1,124.64,2.54,2.71,25.39,0.28,3.1,4.56,2.38
1610,5,322,2026-05-07 09:00:00+00:00,1,148.04,0.0,3.29,40.73,0.63,2.75,2.95,0.22
1611,1,323,2026-05-07 10:00:00+00:00,1,69.22,0.03,0.09,53.32,0.13,1.14,2.06,0.33
1612,2,323,2026-05-07 10:00:00+00:00,3,126.17,0.63,2.84,107.51,2.65,1.99,2.87,0.42
1613,3,323,2026-05-07 10:00:00+00:00,3,119.75,0.09,0.48,108.59,0.96,5.32,5.72,1.8
1614,4,323,2026-05-07 10:00:00+00:00,2,127.94,0.32,1.3,88.69,0.66,3.09,4.09,1.91
1615,5,323,2026-05-07 10:00:00+00:00,1,156.65,0.0,3.62,56.06,0.97,3.09,3.26,0.22
1616,1,324,2026-05-07 11:00:00+00:00,1,68.07,0.03,0.09,55.31,0.13,1.14,1.97,0.31
1617,2,324,2026-05-07 11:00:00+00:00,3,125.57,0.54,2.35,112.27,2.61,2.28,3.18,0.39
1618,3,324,2026-05-07 11:00:00+00:00,3,114.31,0.07,0.41,111.48,0.81,4.38,4.73,1.61
1619,4,324,2026-05-07 11:00:00+00:00,2,123.65,0.13,0.75,98.34,0.5,2.27,3.01,1.63
1620,5,324,2026-05-07 11:00:00+00:00,2,159.17,0.0,3.99,62.96,1.07,3.07,3.25,0.24
1621,1,325,2026-05-07 12:00:00+00:00,1,67.65,0.03,0.1,55.26,0.13,1.16,1.99,0.32
1622,2,325,2026-05-07 12:00:00+00:00,3,124.68,0.45,1.97,117.12,2.58,2.59,3.52,0.36
1623,3,325,2026-05-07 12:00:00+00:00,3,112.17,0.06,0.43,111.63,0.73,3.95,4.29,1.63
1624,4,325,2026-05-07 12:00:00+00:00,2,121.83,0.09,0.69,99.45,0.45,2.23,2.91,1.62
1625,5,325,2026-05-07 12:00:00+00:00,2,158.77,0.03,4.61,66.87,1.08,2.77,2.96,0.27
1626,1,326,2026-05-07 13:00:00+00:00,1,74.47,0.05,0.23,52.19,0.17,1.43,2.61,0.53
1627,2,326,2026-05-07 13:00:00+00:00,3,124.35,0.41,1.86,121.3,2.66,2.84,3.8,0.35
1628,3,326,2026-05-07 13:00:00+00:00,3,112.71,0.07,0.58,111.28,0.7,3.78,4.13,1.72
1629,4,326,2026-05-07 13:00:00+00:00,3,121.97,0.07,0.7,100.59,0.43,2.25,2.9,1.65
1630,5,326,2026-05-07 13:00:00+00:00,2,153.71,0.13,4.74,70.83,1.08,2.35,2.54,0.31
1631,1,327,2026-05-07 14:00:00+00:00,1,86.52,0.05,0.54,49.37,0.25,1.93,3.71,0.93
1632,2,327,2026-05-07 14:00:00+00:00,3,123.9,0.42,2.0,123.8,2.9,2.98,3.99,0.34
1633,3,327,2026-05-07 14:00:00+00:00,3,114.71,0.09,0.83,109.9,0.74,3.83,4.21,1.82
1634,4,327,2026-05-07 14:00:00+00:00,3,120.79,0.07,0.7,100.68,0.4,2.24,2.87,1.65
1635,5,327,2026-05-07 14:00:00+00:00,2,149.84,0.26,4.68,74.38,1.15,2.05,2.27,0.38
1636,1,328,2026-05-07 15:00:00+00:00,1,98.99,0.0,0.97,46.81,0.33,2.43,4.8,1.34
1637,2,328,2026-05-07 15:00:00+00:00,3,123.65,0.43,2.23,125.48,3.1,3.14,4.24,0.33
1638,3,328,2026-05-07 15:00:00+00:00,3,116.72,0.08,1.06,108.29,0.78,3.96,4.36,1.88
1639,4,328,2026-05-07 15:00:00+00:00,3,120.17,0.08,0.75,100.68,0.38,2.26,2.88,1.66
1640,5,328,2026-05-07 15:00:00+00:00,2,147.81,0.4,4.54,77.94,1.26,1.9,2.14,0.5
1641,1,329,2026-05-07 16:00:00+00:00,1,112.54,0.0,1.27,42.72,0.42,3.07,6.17,1.71
1642,2,329,2026-05-07 16:00:00+00:00,3,123.86,0.49,2.86,125.42,3.48,3.27,4.5,0.33
1643,3,329,2026-05-07 16:00:00+00:00,3,119.08,0.04,1.35,103.71,0.81,4.19,4.59,1.92
1644,4,329,2026-05-07 16:00:00+00:00,2,120.59,0.11,0.94,99.89,0.37,2.4,3.05,1.82
1645,5,329,2026-05-07 16:00:00+00:00,2,146.36,0.34,4.63,79.85,1.33,1.84,2.1,0.62
1646,1,330,2026-05-07 17:00:00+00:00,1,128.76,0.0,1.5,38.18,0.47,3.89,7.83,1.9
1647,2,330,2026-05-07 17:00:00+00:00,3,123.99,0.52,3.85,123.28,3.94,3.33,4.79,0.36
1648,3,330,2026-05-07 17:00:00+00:00,2,122.33,0.01,1.61,97.72,0.79,4.56,4.95,1.98
1649,4,330,2026-05-07 17:00:00+00:00,2,121.88,0.13,1.26,96.81,0.39,2.72,3.44,2.19
1650,5,330,2026-05-07 17:00:00+00:00,2,146.05,0.36,4.68,80.49,1.39,1.86,2.13,0.71
1651,1,331,2026-05-07 18:00:00+00:00,1,140.65,0.0,1.59,34.07,0.44,4.59,9.03,1.67
1652,2,331,2026-05-07 18:00:00+00:00,3,123.93,0.4,4.82,119.39,4.15,3.23,5.05,0.43
1653,3,331,2026-05-07 18:00:00+00:00,2,125.96,0.0,1.67,93.09,0.73,5.06,5.44,2.06
1654,4,331,2026-05-07 18:00:00+00:00,2,124.16,0.11,1.62,93.57,0.42,3.1,3.93,2.57
1655,5,331,2026-05-07 18:00:00+00:00,2,146.65,0.35,4.75,80.81,1.4,1.93,2.19,0.75
1656,1,332,2026-05-07 19:00:00+00:00,1,139.86,0.0,1.46,30.22,0.28,4.65,8.91,0.71
1657,2,332,2026-05-07 19:00:00+00:00,3,123.99,0.12,5.48,115.14,4.08,3.06,5.28,0.58
1658,3,332,2026-05-07 19:00:00+00:00,2,127.91,0.0,1.67,88.33,0.66,5.6,5.96,2.1
1659,4,332,2026-05-07 19:00:00+00:00,2,127.73,0.03,2.22,87.67,0.45,3.61,4.58,3.08
1660,5,332,2026-05-07 19:00:00+00:00,2,148.82,0.37,4.99,80.24,1.37,2.04,2.27,0.72
1661,1,333,2026-05-07 20:00:00+00:00,1,146.16,0.0,1.48,26.3,0.2,5.02,9.26,0.42
1662,2,333,2026-05-07 20:00:00+00:00,3,123.91,0.0,5.12,112.11,3.75,2.87,5.42,0.76
1663,3,333,2026-05-07 20:00:00+00:00,2,132.84,0.0,1.6,87.26,0.64,6.47,6.82,2.17
1664,4,333,2026-05-07 20:00:00+00:00,2,133.0,0.0,2.83,79.25,0.45,4.29,5.39,3.51
1665,5,333,2026-05-07 20:00:00+00:00,2,152.55,0.34,5.68,77.51,1.3,2.17,2.38,0.67
1666,1,334,2026-05-07 21:00:00+00:00,1,145.58,0.0,1.43,23.26,0.14,5.05,8.85,0.32
1667,2,334,2026-05-07 21:00:00+00:00,3,123.36,0.0,4.59,110.6,3.42,2.72,5.44,0.95
1668,3,334,2026-05-07 21:00:00+00:00,2,138.87,0.0,1.44,87.03,0.63,7.57,7.92,2.24
1669,4,334,2026-05-07 21:00:00+00:00,2,137.58,0.0,3.32,71.53,0.4,4.98,6.15,3.18
1670,5,334,2026-05-07 21:00:00+00:00,2,156.84,0.29,6.6,75.41,1.26,2.25,2.44,0.63
1671,1,335,2026-05-07 22:00:00+00:00,1,141.96,0.0,1.34,21.06,0.1,4.94,8.18,0.29
1672,2,335,2026-05-07 22:00:00+00:00,3,123.24,0.0,4.32,109.62,3.21,2.65,5.31,1.13
1673,3,335,2026-05-07 22:00:00+00:00,2,143.67,0.0,1.28,85.41,0.61,8.68,9.02,2.3
1674,4,335,2026-05-07 22:00:00+00:00,2,136.45,0.0,3.33,63.05,0.3,5.36,6.46,2.37
1675,5,335,2026-05-07 22:00:00+00:00,2,169.25,0.7,8.55,63.63,0.97,2.42,2.67,0.65
1676,1,336,2026-05-07 23:00:00+00:00,1,138.9,0.0,1.25,19.83,0.09,4.82,7.65,0.27
1677,2,336,2026-05-07 23:00:00+00:00,3,123.84,0.0,4.61,107.9,3.26,2.96,5.43,1.23
1678,3,336,2026-05-07 23:00:00+00:00,2,148.83,0.0,1.18,83.31,0.59,9.67,10.01,2.36
1679,4,336,2026-05-07 23:00:00+00:00,1,134.16,0.0,2.89,56.0,0.21,5.66,6.65,1.77
1680,5,336,2026-05-07 23:00:00+00:00,1,185.2,1.08,10.85,48.05,0.65,2.7,3.1,0.64
1681,1,337,2026-05-08 00:00:00+00:00,1,134.46,0.0,1.15,19.58,0.08,4.62,7.13,0.27
1682,2,337,2026-05-08 00:00:00+00:00,3,125.37,0.0,5.05,105.38,3.34,3.76,6.0,1.27
1683,3,337,2026-05-08 00:00:00+00:00,2,152.94,0.0,1.1,81.58,0.59,10.44,10.78,2.39
1684,4,337,2026-05-08 00:00:00+00:00,1,130.75,0.0,2.33,50.22,0.14,5.77,6.63,1.52
1685,5,337,2026-05-08 00:00:00+00:00,1,192.7,0.39,12.71,37.42,0.49,2.93,3.48,0.62
1686,1,338,2026-05-08 01:00:00+00:00,1,129.62,0.0,1.06,20.02,0.07,4.36,6.63,0.27
1687,2,338,2026-05-08 01:00:00+00:00,3,127.46,0.0,5.8,101.84,3.51,4.85,6.8,1.28
1688,3,338,2026-05-08 01:00:00+00:00,2,153.89,0.0,1.06,78.33,0.57,10.84,11.17,2.36
1689,4,338,2026-05-08 01:00:00+00:00,1,126.57,0.0,1.87,45.45,0.1,5.63,6.35,1.44
1690,5,338,2026-05-08 01:00:00+00:00,1,192.33,0.02,12.34,31.93,0.4,3.07,3.73,0.58
1691,1,339,2026-05-08 02:00:00+00:00,1,126.1,0.0,1.01,20.43,0.07,4.11,6.22,0.27
1692,2,339,2026-05-08 02:00:00+00:00,2,129.65,0.0,6.8,95.76,3.86,5.73,7.44,1.33
1693,3,339,2026-05-08 02:00:00+00:00,2,154.38,0.0,1.1,73.86,0.53,11.01,11.34,2.28
1694,4,339,2026-05-08 02:00:00+00:00,1,123.41,0.0,1.57,41.75,0.08,5.34,5.97,1.37
1695,5,339,2026-05-08 02:00:00+00:00,1,187.21,0.01,10.79,31.22,0.37,3.14,3.82,0.47
1696,1,340,2026-05-08 03:00:00+00:00,1,125.21,0.0,1.0,20.69,0.08,3.96,6.05,0.3
1697,2,340,2026-05-08 03:00:00+00:00,2,130.36,0.0,7.73,87.45,4.18,6.41,7.96,1.45
1698,3,340,2026-05-08 03:00:00+00:00,2,154.51,0.01,1.34,68.53,0.5,11.01,11.34,2.06
1699,4,340,2026-05-08 03:00:00+00:00,1,120.61,0.0,1.41,38.88,0.06,5.03,5.57,1.35
1700,5,340,2026-05-08 03:00:00+00:00,1,179.68,0.0,9.19,33.31,0.39,3.12,3.76,0.39
1701,1,341,2026-05-08 04:00:00+00:00,1,130.38,0.03,1.1,20.92,0.13,4.05,6.6,0.39
1702,2,341,2026-05-08 04:00:00+00:00,2,130.57,0.0,8.82,77.98,4.46,6.65,8.07,1.58
1703,3,341,2026-05-08 04:00:00+00:00,2,154.45,0.09,1.69,63.12,0.52,10.7,11.03,1.78
1704,4,341,2026-05-08 04:00:00+00:00,1,118.48,0.0,1.44,36.38,0.06,4.8,5.28,1.33
1705,5,341,2026-05-08 04:00:00+00:00,1,167.64,0.0,7.07,40.32,0.49,3.02,3.57,0.36
1706,1,342,2026-05-08 05:00:00+00:00,1,137.31,0.24,0.92,22.49,0.17,4.21,7.45,0.54
1707,2,342,2026-05-08 05:00:00+00:00,2,130.26,0.0,9.97,69.65,4.76,6.79,8.16,1.63
1708,3,342,2026-05-08 05:00:00+00:00,1,152.41,0.16,1.87,59.11,0.54,9.97,10.28,1.62
1709,4,342,2026-05-08 05:00:00+00:00,1,117.97,0.0,1.91,34.06,0.08,4.63,5.11,1.34
1710,5,342,2026-05-08 05:00:00+00:00,1,159.79,0.0,5.67,39.95,0.42,3.04,3.55,0.34
1711,1,343,2026-05-08 06:00:00+00:00,1,138.42,0.26,0.68,28.13,0.2,4.53,8.13,0.75
1712,2,343,2026-05-08 06:00:00+00:00,2,130.15,0.04,11.16,63.55,5.05,6.91,8.31,1.61
1713,3,343,2026-05-08 06:00:00+00:00,1,146.11,0.15,1.83,57.09,0.57,8.65,8.92,1.48
1714,4,343,2026-05-08 06:00:00+00:00,1,118.93,0.25,2.57,32.16,0.1,4.59,5.08,1.39
1715,5,343,2026-05-08 06:00:00+00:00,1,153.24,0.0,4.49,38.75,0.34,3.16,3.65,0.38
1716,1,344,2026-05-08 07:00:00+00:00,1,82.74,0.06,0.19,47.4,0.16,1.48,2.97,0.39
1717,2,344,2026-05-08 07:00:00+00:00,1,130.29,0.48,11.94,59.79,5.24,6.94,8.4,1.51
1718,3,344,2026-05-08 07:00:00+00:00,2,134.77,0.09,1.49,66.05,0.53,6.0,6.17,1.3
1719,4,344,2026-05-08 07:00:00+00:00,1,119.36,0.89,2.48,32.01,0.11,4.43,4.92,1.6
1720,5,344,2026-05-08 07:00:00+00:00,1,146.06,0.0,3.49,40.18,0.36,3.38,3.88,0.49
1721,1,345,2026-05-08 08:00:00+00:00,1,75.06,0.04,0.12,49.88,0.14,1.21,2.41,0.35
1722,2,345,2026-05-08 08:00:00+00:00,1,131.8,1.61,11.68,58.0,5.55,7.22,8.77,1.36
1723,3,345,2026-05-08 08:00:00+00:00,2,127.51,0.08,1.32,68.3,0.44,4.33,4.45,0.97
1724,4,345,2026-05-08 08:00:00+00:00,1,118.26,1.23,2.16,33.84,0.13,4.06,4.54,2.18
1725,5,345,2026-05-08 08:00:00+00:00,1,141.03,0.0,2.89,43.13,0.46,3.63,4.19,0.67
1726,1,346,2026-05-08 09:00:00+00:00,1,72.41,0.03,0.09,49.21,0.14,1.25,2.38,0.35
1727,2,346,2026-05-08 09:00:00+00:00,1,134.15,2.84,10.8,58.45,6.01,8.28,9.95,1.26
1728,3,346,2026-05-08 09:00:00+00:00,2,123.71,0.08,1.22,68.41,0.39,3.28,3.36,0.69
1729,4,346,2026-05-08 09:00:00+00:00,1,116.52,1.15,1.92,39.06,0.15,3.8,4.26,2.86
1730,5,346,2026-05-08 09:00:00+00:00,1,138.6,0.0,2.73,47.37,0.63,3.86,4.48,1.02
1731,1,347,2026-05-08 10:00:00+00:00,1,68.44,0.02,0.08,51.03,0.13,1.02,1.87,0.29
1732,2,347,2026-05-08 10:00:00+00:00,2,137.04,3.77,9.43,61.88,6.5,10.6,12.44,1.14
1733,3,347,2026-05-08 10:00:00+00:00,2,121.84,0.04,1.28,69.29,0.41,2.45,2.51,0.55
1734,4,347,2026-05-08 10:00:00+00:00,2,116.97,0.19,0.7,86.42,0.13,2.11,2.32,2.24
1735,5,347,2026-05-08 10:00:00+00:00,1,138.09,0.0,2.98,50.81,0.83,3.95,4.64,1.4
1736,1,348,2026-05-08 11:00:00+00:00,1,66.96,0.02,0.08,50.65,0.13,1.03,1.77,0.28
1737,2,348,2026-05-08 11:00:00+00:00,2,139.64,3.49,8.52,68.06,6.54,14.07,16.04,0.99
1738,3,348,2026-05-08 11:00:00+00:00,2,122.26,0.02,1.41,68.52,0.48,2.05,2.11,0.47
1739,4,348,2026-05-08 11:00:00+00:00,2,115.35,0.1,0.44,93.01,0.11,1.76,1.9,2.01
1740,5,348,2026-05-08 11:00:00+00:00,1,142.21,0.05,4.15,48.72,0.9,3.98,4.76,1.54
1741,1,349,2026-05-08 12:00:00+00:00,1,67.01,0.02,0.09,49.17,0.13,1.11,1.87,0.3
1742,2,349,2026-05-08 12:00:00+00:00,2,140.55,2.72,7.23,78.59,6.14,17.65,19.66,0.85
1743,3,349,2026-05-08 12:00:00+00:00,2,124.01,0.01,1.51,67.43,0.59,2.02,2.1,0.41
1744,4,349,2026-05-08 12:00:00+00:00,2,114.45,0.09,0.4,93.65,0.1,1.76,1.9,1.99
1745,5,349,2026-05-08 12:00:00+00:00,1,153.02,0.9,5.32,44.6,0.93,4.02,4.91,1.62
1746,1,350,2026-05-08 13:00:00+00:00,1,72.45,0.04,0.21,45.36,0.16,1.39,2.45,0.45
1747,2,350,2026-05-08 13:00:00+00:00,2,139.55,1.92,5.87,91.7,5.54,20.03,21.94,0.79
1748,3,350,2026-05-08 13:00:00+00:00,2,126.07,0.01,1.63,67.68,0.78,2.21,2.31,0.39
1749,4,350,2026-05-08 13:00:00+00:00,2,114.65,0.09,0.41,95.05,0.11,1.8,1.93,1.99
1750,5,350,2026-05-08 13:00:00+00:00,1,162.38,2.21,5.27,42.85,1.0,4.03,5.02,1.75
1751,1,351,2026-05-08 14:00:00+00:00,1,82.6,0.04,0.51,40.19,0.19,1.86,3.43,0.69
1752,2,351,2026-05-08 14:00:00+00:00,3,136.82,1.32,4.87,103.73,4.79,19.82,21.51,0.84
1753,3,351,2026-05-08 14:00:00+00:00,2,128.81,0.01,1.84,70.36,1.09,2.48,2.59,0.39
1754,4,351,2026-05-08 14:00:00+00:00,2,113.78,0.09,0.44,96.0,0.11,1.76,1.89,1.94
1755,5,351,2026-05-08 14:00:00+00:00,1,163.68,2.62,4.76,45.66,1.16,4.06,5.08,1.82
1756,1,352,2026-05-08 15:00:00+00:00,1,93.66,0.0,0.88,36.09,0.22,2.35,4.44,0.86
1757,2,352,2026-05-08 15:00:00+00:00,3,134.18,0.96,4.26,112.31,4.09,17.43,18.88,1.03
1758,3,352,2026-05-08 15:00:00+00:00,2,131.1,0.01,2.3,73.21,1.53,2.63,2.76,0.39
1759,4,352,2026-05-08 15:00:00+00:00,2,112.92,0.09,0.51,96.48,0.11,1.67,1.79,1.92
1760,5,352,2026-05-08 15:00:00+00:00,1,160.56,2.16,4.17,56.09,1.42,4.3,5.3,1.84
1761,1,353,2026-05-08 16:00:00+00:00,1,104.39,0.0,1.11,32.38,0.24,2.89,5.56,0.97
1762,2,353,2026-05-08 16:00:00+00:00,3,134.16,0.76,4.24,117.23,3.72,15.7,17.02,1.19
1763,3,353,2026-05-08 16:00:00+00:00,2,135.39,0.02,3.88,73.91,2.15,2.58,2.82,0.42
1764,4,353,2026-05-08 16:00:00+00:00,2,113.2,0.13,0.84,94.51,0.12,1.73,1.87,2.17
1765,5,353,2026-05-08 16:00:00+00:00,3,139.31,0.48,1.75,102.91,1.76,3.1,3.58,1.96
1766,1,354,2026-05-08 17:00:00+00:00,1,115.35,0.0,1.25,29.51,0.24,3.46,6.73,0.99
1767,2,354,2026-05-08 17:00:00+00:00,3,136.48,0.57,4.78,118.81,3.64,15.51,16.92,1.38
1768,3,354,2026-05-08 17:00:00+00:00,2,143.52,0.01,8.92,69.28,3.46,2.47,2.93,0.49
1769,4,354,2026-05-08 17:00:00+00:00,2,113.74,0.14,1.36,89.45,0.16,1.95,2.14,2.69
1770,5,354,2026-05-08 17:00:00+00:00,3,130.9,0.22,0.99,109.49,1.24,2.48,2.8,1.87
1771,1,355,2026-05-08 18:00:00+00:00,1,123.29,0.0,1.31,27.36,0.23,3.92,7.58,0.81
1772,2,355,2026-05-08 18:00:00+00:00,3,138.97,0.32,5.48,118.72,3.64,15.8,17.37,1.54
1773,3,355,2026-05-08 18:00:00+00:00,2,152.9,0.0,16.95,61.72,4.7,2.39,2.97,0.54
1774,4,355,2026-05-08 18:00:00+00:00,2,114.45,0.09,1.85,84.3,0.2,2.16,2.4,3.23
1775,5,355,2026-05-08 18:00:00+00:00,3,127.51,0.16,0.85,109.91,1.04,2.31,2.59,1.83
1776,1,356,2026-05-08 19:00:00+00:00,1,130.63,0.0,1.37,24.76,0.21,4.35,8.25,0.56
1777,2,356,2026-05-08 19:00:00+00:00,3,139.97,0.09,5.95,117.51,3.6,15.21,16.88,1.66
1778,3,356,2026-05-08 19:00:00+00:00,1,154.12,0.0,20.98,57.0,4.68,2.14,2.57,0.46
1779,4,356,2026-05-08 19:00:00+00:00,2,115.35,0.02,2.25,79.86,0.24,2.35,2.63,3.67
1780,5,356,2026-05-08 19:00:00+00:00,3,127.66,0.15,0.93,110.19,0.93,2.18,2.45,1.79
1781,1,357,2026-05-08 20:00:00+00:00,1,138.91,0.0,1.45,22.4,0.18,4.83,8.93,0.42
1782,2,357,2026-05-08 20:00:00+00:00,3,139.28,0.0,5.99,115.8,3.53,13.69,15.35,1.72
1783,3,357,2026-05-08 20:00:00+00:00,2,149.54,0.0,17.03,61.7,3.44,1.82,2.08,0.33
1784,4,357,2026-05-08 20:00:00+00:00,2,117.59,0.0,2.47,76.52,0.26,2.5,2.83,3.95
1785,5,357,2026-05-08 20:00:00+00:00,3,128.0,0.19,1.12,108.33,0.83,2.09,2.36,1.67
1786,1,358,2026-05-08 21:00:00+00:00,1,138.99,0.0,1.42,20.77,0.13,4.9,8.75,0.33
1787,2,358,2026-05-08 21:00:00+00:00,3,139.51,0.0,6.11,114.42,3.53,12.75,14.42,1.8
1788,3,358,2026-05-08 21:00:00+00:00,2,142.36,0.0,9.9,71.86,2.45,1.58,1.77,0.26
1789,4,358,2026-05-08 21:00:00+00:00,2,120.04,0.0,2.66,73.85,0.28,2.62,2.98,3.91
1790,5,358,2026-05-08 21:00:00+00:00,3,129.69,0.26,1.43,106.87,0.76,2.05,2.32,1.58
1791,1,359,2026-05-08 22:00:00+00:00,1,134.45,0.0,1.31,19.44,0.1,4.7,8.11,0.29
1792,2,359,2026-05-08 22:00:00+00:00,3,142.33,0.0,6.52,112.54,3.62,13.89,15.68,1.95
1793,3,359,2026-05-08 22:00:00+00:00,2,135.66,0.0,4.74,80.2,1.89,1.42,1.58,0.24
1794,4,359,2026-05-08 22:00:00+00:00,2,119.79,0.0,2.69,69.41,0.26,2.65,3.01,3.54
1795,5,359,2026-05-08 22:00:00+00:00,3,133.45,0.31,1.92,105.1,0.73,2.1,2.38,1.56
1796,1,360,2026-05-08 23:00:00+00:00,1,128.93,0.0,1.19,18.85,0.08,4.37,7.38,0.27
1797,2,360,2026-05-08 23:00:00+00:00,3,146.71,0.0,7.29,108.1,3.85,16.68,18.69,2.03
1798,3,360,2026-05-08 23:00:00+00:00,2,132.41,0.0,2.33,86.07,1.63,1.27,1.41,0.27
1799,4,360,2026-05-08 23:00:00+00:00,2,119.83,0.0,2.57,64.31,0.23,2.72,3.09,3.09
1800,5,360,2026-05-08 23:00:00+00:00,3,136.44,0.24,2.6,100.02,0.81,2.2,2.55,1.59
1801,1,361,2026-05-09 00:00:00+00:00,1,121.2,0.0,1.05,19.45,0.07,3.9,6.5,0.27
1802,2,361,2026-05-09 00:00:00+00:00,3,149.7,0.0,7.96,101.28,4.0,19.41,21.59,2.09
1803,3,361,2026-05-09 00:00:00+00:00,2,130.18,0.0,1.38,89.19,1.5,1.1,1.21,0.32
1804,4,361,2026-05-09 00:00:00+00:00,1,118.96,0.0,2.37,59.19,0.2,2.8,3.18,2.63
1805,5,361,2026-05-09 00:00:00+00:00,2,137.47,0.06,3.29,93.6,1.03,2.32,2.73,1.65
1806,1,362,2026-05-09 01:00:00+00:00,1,111.51,0.0,0.88,21.06,0.07,3.35,5.56,0.27
1807,2,362,2026-05-09 01:00:00+00:00,2,152.15,0.0,8.29,94.07,4.03,21.12,23.34,2.19
1808,3,362,2026-05-09 01:00:00+00:00,2,128.54,0.0,1.15,89.99,1.51,0.96,1.06,0.41
1809,4,362,2026-05-09 01:00:00+00:00,1,116.51,0.0,2.15,53.61,0.17,2.84,3.21,2.26
1810,5,362,2026-05-09 01:00:00+00:00,2,136.18,0.0,3.52,88.86,1.39,2.48,2.95,1.67
1811,1,363,2026-05-09 02:00:00+00:00,1,107.73,0.0,0.82,21.24,0.07,3.13,5.08,0.25
1812,2,363,2026-05-09 02:00:00+00:00,2,154.43,0.0,8.54,87.98,4.04,22.13,24.31,2.21
1813,3,363,2026-05-09 02:00:00+00:00,2,128.16,0.0,1.28,88.72,1.73,0.84,0.96,0.5
1814,4,363,2026-05-09 02:00:00+00:00,1,114.68,0.0,2.0,48.36,0.14,2.89,3.25,2.12
1815,5,363,2026-05-09 02:00:00+00:00,2,135.71,0.0,3.53,87.75,1.81,2.75,3.24,1.65
1816,1,364,2026-05-09 03:00:00+00:00,1,105.85,0.0,0.8,21.45,0.07,3.0,4.79,0.24
1817,2,364,2026-05-09 03:00:00+00:00,2,157.09,0.0,8.74,82.84,4.07,22.95,25.05,2.15
1818,3,364,2026-05-09 03:00:00+00:00,2,128.69,0.0,1.71,86.42,1.97,0.77,0.9,0.55
1819,4,364,2026-05-09 03:00:00+00:00,1,113.02,0.0,1.94,43.57,0.12,2.94,3.31,2.09
1820,5,364,2026-05-09 03:00:00+00:00,2,135.51,0.0,3.46,87.87,2.13,3.08,3.6,1.63
1821,1,365,2026-05-09 04:00:00+00:00,1,106.41,0.02,0.82,22.0,0.09,2.94,4.88,0.28
1822,2,365,2026-05-09 04:00:00+00:00,2,159.01,0.0,8.87,78.74,4.09,24.25,26.25,2.0
1823,3,365,2026-05-09 04:00:00+00:00,2,129.54,0.01,2.5,84.79,2.06,0.71,0.85,0.54
1824,4,365,2026-05-09 04:00:00+00:00,1,111.1,0.0,1.99,38.65,0.12,2.99,3.38,2.02
1825,5,365,2026-05-09 04:00:00+00:00,2,133.91,0.0,3.29,86.5,2.22,3.43,3.95,1.62
1826,1,366,2026-05-09 05:00:00+00:00,1,108.14,0.15,0.65,23.49,0.12,2.94,5.27,0.4
1827,2,366,2026-05-09 05:00:00+00:00,3,160.38,0.0,9.08,75.1,4.17,26.09,28.02,1.84
1828,3,366,2026-05-09 05:00:00+00:00,2,130.06,0.05,2.86,82.51,2.0,0.71,0.84,0.53
1829,4,366,2026-05-09 05:00:00+00:00,1,109.92,0.0,2.35,33.5,0.13,3.05,3.48,1.89
1830,5,366,2026-05-09 05:00:00+00:00,2,133.56,0.0,2.99,84.55,2.04,3.77,4.31,1.64
1831,1,367,2026-05-09 06:00:00+00:00,1,108.71,0.17,0.46,27.24,0.15,3.12,5.72,0.59
1832,2,367,2026-05-09 06:00:00+00:00,3,161.56,0.12,9.62,71.63,4.29,28.51,30.43,1.66
1833,3,367,2026-05-09 06:00:00+00:00,2,129.65,0.09,2.85,79.83,1.94,0.71,0.83,0.52
1834,4,367,2026-05-09 06:00:00+00:00,1,109.11,0.26,2.73,28.59,0.14,3.1,3.58,1.8
1835,5,367,2026-05-09 06:00:00+00:00,2,133.39,0.0,2.71,82.04,1.73,4.09,4.65,1.67
1836,1,368,2026-05-09 07:00:00+00:00,1,76.36,0.05,0.14,42.12,0.14,1.47,2.99,0.34
1837,2,368,2026-05-09 07:00:00+00:00,3,162.32,0.5,9.85,68.37,4.39,31.09,33.06,1.54
1838,3,368,2026-05-09 07:00:00+00:00,2,128.88,0.11,2.67,78.47,1.89,0.66,0.75,0.48
1839,4,368,2026-05-09 07:00:00+00:00,1,107.63,0.99,2.33,25.26,0.14,3.08,3.58,1.91
1840,5,368,2026-05-09 07:00:00+00:00,2,132.36,0.0,2.51,78.26,1.42,4.36,4.94,1.68
1841,1,369,2026-05-09 08:00:00+00:00,1,72.08,0.03,0.09,43.42,0.15,1.38,2.9,0.33
